Country/territory,WHO Preferred Vaccine Name,mmm Year,Bilateral/multilateral agreements,Donations,COVAX,AVAT,Unknown,Total Doses Delivered
Malaysia,Pfizer BioNTech - Comirnaty,Mar 2021,"747,713",(Blank),(Blank),(Blank),(Blank),"747,713"
Malaysia,Pfizer BioNTech - Comirnaty,Apr 2021,"704,774",(Blank),(Blank),(Blank),(Blank),"704,774"
Malaysia,Pfizer BioNTech - Comirnaty,May 2021,"1,060,099",(Blank),(Blank),(Blank),(Blank),"1,060,099"
Malaysia,Pfizer BioNTech - Comirnaty,Jun 2021,"2,067,363",(Blank),(Blank),(Blank),(Blank),"2,067,363"
Malaysia,Pfizer BioNTech - Comirnaty,Jul 2021,"4,793,734","1,000,000",(Blank),(Blank),(Blank),"5,793,734"
Malaysia,Pfizer BioNTech - Comirnaty,Aug 2021,"7,689,090",(Blank),(Blank),(Blank),(Blank),"7,689,090"
Malaysia,Pfizer BioNTech - Comirnaty,Sep 2021,"6,783,608",(Blank),(Blank),(Blank),(Blank),"6,783,608"
Malaysia,Pfizer BioNTech - Comirnaty,Oct 2021,"5,237,181",(Blank),(Blank),(Blank),(Blank),"5,237,181"
Malaysia,Pfizer BioNTech - Comirnaty,Nov 2021,"3,070,502",(Blank),(Blank),(Blank),(Blank),"3,070,502"
Malaysia,Pfizer BioNTech - Comirnaty,Dec 2021,"3,746,130",(Blank),(Blank),(Blank),(Blank),"3,746,130"
Malaysia,Pfizer BioNTech - Comirnaty,Jan 2022,"4,806,508",(Blank),(Blank),(Blank),(Blank),"4,806,508"
Malaysia,Pfizer BioNTech - Comirnaty,Feb 2022,"3,431,089",(Blank),(Blank),(Blank),(Blank),"3,431,089"
Malaysia,Pfizer BioNTech - Comirnaty,Mar 2022,"1,618,495",(Blank),(Blank),(Blank),(Blank),"1,618,495"
Malaysia,Pfizer BioNTech - Comirnaty,Apr 2022,"1,471,020",(Blank),(Blank),(Blank),(Blank),"1,471,020"
Malaysia,Pfizer BioNTech - Comirnaty,May 2022,"668,637",(Blank),(Blank),(Blank),(Blank),"668,637"
Malaysia,Pfizer BioNTech - Comirnaty,Jun 2022,"272,500",(Blank),(Blank),(Blank),(Blank),"272,500"
Malaysia,Pfizer BioNTech - Comirnaty,Jul 2022,"229,401",(Blank),(Blank),(Blank),(Blank),"229,401"
Malaysia,Pfizer BioNTech - Comirnaty,Aug 2022,"80,381",(Blank),(Blank),(Blank),(Blank),"80,381"
Malaysia,Pfizer BioNTech - Comirnaty,Sep 2022,"39,555",(Blank),(Blank),(Blank),(Blank),"39,555"
Malaysia,Pfizer BioNTech - Comirnaty,Oct 2022,"13,527",(Blank),(Blank),(Blank),(Blank),"13,527"
Malaysia,SII - Covishield,Jul 2021,(Blank),"1,000,000",(Blank),(Blank),(Blank),"1,000,000"
Malaysia,SII - Covishield,Nov 2021,(Blank),"1,500,000",(Blank),(Blank),(Blank),"1,500,000"
Malaysia,Sinopharm (Beijing) - BBIBP-CorV,Jan 2022,(Blank),"500,000",(Blank),(Blank),(Blank),"500,000"
Malaysia,Sinopharm (Beijing) - BBIBP-CorV,Feb 2022,(Blank),"500,000",(Blank),(Blank),(Blank),"500,000"
Malaysia,Sinovac - CoronaVac,Feb 2021,18,(Blank),(Blank),(Blank),(Blank),18
Malaysia,Sinovac - CoronaVac,Mar 2021,"9,310",(Blank),(Blank),(Blank),(Blank),"9,310"
Malaysia,Sinovac - CoronaVac,Apr 2021,"128,077",(Blank),(Blank),(Blank),(Blank),"128,077"
Malaysia,Sinovac - CoronaVac,May 2021,"420,888",(Blank),(Blank),(Blank),(Blank),"420,888"
Malaysia,Sinovac - CoronaVac,Jun 2021,"3,047,084",(Blank),(Blank),(Blank),(Blank),"3,047,084"
Malaysia,Sinovac - CoronaVac,Jul 2021,"8,423,733","500,000",(Blank),(Blank),(Blank),"8,923,733"
Malaysia,Sinovac - CoronaVac,Aug 2021,"6,926,634",(Blank),(Blank),(Blank),(Blank),"6,926,634"
Malaysia,Sinovac - CoronaVac,Sep 2021,"2,645,951",(Blank),(Blank),(Blank),(Blank),"2,645,951"
Malaysia,Sinovac - CoronaVac,Oct 2021,"385,903",(Blank),(Blank),(Blank),(Blank),"385,903"
Malaysia,Sinovac - CoronaVac,Nov 2021,"176,417",(Blank),(Blank),(Blank),(Blank),"176,417"
Malaysia,Sinovac - CoronaVac,Dec 2021,"649,673",(Blank),(Blank),(Blank),(Blank),"649,673"
Malaysia,Sinovac - CoronaVac,Jan 2022,"319,188",(Blank),(Blank),(Blank),(Blank),"319,188"
Malaysia,Sinovac - CoronaVac,Feb 2022,"292,325",(Blank),(Blank),(Blank),(Blank),"292,325"
Malaysia,Sinovac - CoronaVac,Mar 2022,"143,250",(Blank),(Blank),(Blank),(Blank),"143,250"
Malaysia,Sinovac - CoronaVac,Apr 2022,"63,697",(Blank),(Blank),(Blank),(Blank),"63,697"
Malaysia,Sinovac - CoronaVac,May 2022,"21,531",(Blank),(Blank),(Blank),(Blank),"21,531"
Malaysia,Sinovac - CoronaVac,Jun 2022,"10,638",(Blank),(Blank),(Blank),(Blank),"10,638"
Malaysia,Sinovac - CoronaVac,Jul 2022,"4,820",(Blank),(Blank),(Blank),(Blank),"4,820"
Malaysia,Sinovac - CoronaVac,Aug 2022,"3,080",(Blank),(Blank),(Blank),(Blank),"3,080"
Malaysia,Sinovac - CoronaVac,Sep 2022,"2,333",(Blank),(Blank),(Blank),(Blank),"2,333"
Malaysia,Sinovac - CoronaVac,Oct 2022,"1,106",(Blank),(Blank),(Blank),(Blank),"1,106"
Malaysia,Unknown,Feb 2021,0,(Blank),(Blank),(Blank),(Blank),0
Malaysia,Unknown,Mar 2021,1,(Blank),(Blank),(Blank),(Blank),1
Malaysia,Unknown,Apr 2021,0,(Blank),(Blank),(Blank),(Blank),0
Malaysia,Unknown,May 2021,0,(Blank),(Blank),(Blank),(Blank),0
Malaysia,Unknown,Jun 2021,2,(Blank),(Blank),(Blank),(Blank),2
Malaysia,Unknown,Jul 2021,2,(Blank),(Blank),(Blank),(Blank),2
Malaysia,Unknown,Aug 2021,1,(Blank),(Blank),(Blank),(Blank),1
Malaysia,Unknown,Sep 2021,"1,418",(Blank),(Blank),(Blank),(Blank),"1,418"
Malaysia,Unknown,Oct 2021,"10,431",(Blank),(Blank),(Blank),(Blank),"10,431"
Malaysia,Unknown,Nov 2021,"14,989",(Blank),(Blank),(Blank),(Blank),"14,989"
Malaysia,Unknown,Dec 2021,"9,950",(Blank),(Blank),(Blank),(Blank),"9,950"
Malaysia,Unknown,Jan 2022,"3,315",(Blank),(Blank),(Blank),(Blank),"3,315"
Malaysia,Unknown,Feb 2022,"1,183",(Blank),(Blank),(Blank),(Blank),"1,183"
Malaysia,Unknown,Mar 2022,"6,324",(Blank),(Blank),(Blank),(Blank),"6,324"
Malaysia,Unknown,Apr 2022,373,(Blank),(Blank),(Blank),(Blank),373
Malaysia,Unknown,May 2022,70,(Blank),(Blank),(Blank),(Blank),70
Malaysia,Unknown,Jun 2022,61,(Blank),(Blank),(Blank),(Blank),61
Malaysia,Unknown,Jul 2022,72,(Blank),(Blank),(Blank),(Blank),72
Malaysia,Unknown,Aug 2022,98,(Blank),(Blank),(Blank),(Blank),98
Malaysia,Unknown,Sep 2022,75,(Blank),(Blank),(Blank),(Blank),75
Malaysia,Unknown,Oct 2022,24,(Blank),(Blank),(Blank),(Blank),24
Mongolia,AstraZeneca - Vaxzevria,Mar 2021,(Blank),(Blank),"14,400",(Blank),(Blank),"14,400"
Mongolia,AstraZeneca - Vaxzevria,Apr 2021,(Blank),(Blank),"50,400",(Blank),(Blank),"50,400"
Mongolia,AstraZeneca - Vaxzevria,Jun 2021,(Blank),(Blank),"48,000",(Blank),(Blank),"48,000"
Mongolia,Gamaleya - Sputnik V,Feb 2021,"10,000",(Blank),(Blank),(Blank),(Blank),"10,000"
Mongolia,Gamaleya - Sputnik V,May 2021,"40,000",(Blank),(Blank),(Blank),(Blank),"40,000"
Mongolia,Gamaleya - Sputnik V,Jul 2021,"40,000",(Blank),(Blank),(Blank),(Blank),"40,000"
Mongolia,Pfizer BioNTech - Comirnaty,Mar 2021,(Blank),(Blank),"25,740",(Blank),(Blank),"25,740"
Mongolia,Pfizer BioNTech - Comirnaty,May 2021,(Blank),(Blank),"100,620",(Blank),(Blank),"100,620"
Mongolia,Pfizer BioNTech - Comirnaty,Jun 2021,"255,060",(Blank),(Blank),(Blank),(Blank),"255,060"
Mongolia,Pfizer BioNTech - Comirnaty,Jul 2021,"294,900",(Blank),(Blank),(Blank),(Blank),"294,900"
Mongolia,Pfizer BioNTech - Comirnaty,Aug 2021,"386,100",(Blank),(Blank),(Blank),(Blank),"386,100"
Mongolia,Pfizer BioNTech - Comirnaty,Sep 2021,(Blank),(Blank),"188,370",(Blank),(Blank),"188,370"
Mongolia,Pfizer BioNTech - Comirnaty,Oct 2021,(Blank),(Blank),"899,730",(Blank),(Blank),"899,730"
Mongolia,Pfizer BioNTech - Comirnaty,Jun 2022,(Blank),(Blank),"302,400",(Blank),(Blank),"302,400"
Mongolia,SII - Covishield,Feb 2021,(Blank),"150,000",(Blank),(Blank),(Blank),"150,000"
Mongolia,Sinopharm (Beijing) - BBIBP-CorV,Dec 2020,0,(Blank),(Blank),(Blank),(Blank),0
Mongolia,Sinopharm (Beijing) - BBIBP-CorV,Jan 2021,0,(Blank),(Blank),(Blank),(Blank),0
Mongolia,Sinopharm (Beijing) - BBIBP-CorV,Feb 2021,0,"300,000",(Blank),(Blank),(Blank),"300,000"
Mongolia,Sinopharm (Beijing) - BBIBP-CorV,Apr 2021,"1,534,400",(Blank),(Blank),(Blank),(Blank),"1,534,400"
Mongolia,Sinopharm (Beijing) - BBIBP-CorV,May 2021,"465,600",(Blank),(Blank),(Blank),(Blank),"465,600"
Mongolia,Unknown,May 2021,(Blank),(Blank),(Blank),(Blank),"790,349","790,349"
Mongolia,Unknown,Jun 2021,(Blank),(Blank),(Blank),(Blank),"359,789","359,789"
Mongolia,Unknown,Jul 2021,(Blank),(Blank),(Blank),(Blank),"90,730","90,730"
Myanmar,AstraZeneca - Vaxzevria,Mar 2022,(Blank),"500,000",(Blank),(Blank),(Blank),"500,000"
Myanmar,BBIL - Covaxin,Feb 2021,(Blank),"200,000",(Blank),(Blank),(Blank),"200,000"
Myanmar,BBIL - Covaxin,Dec 2021,(Blank),"500,000",(Blank),(Blank),(Blank),"500,000"
Myanmar,Gamaleya - Sputnik Light,Jan 2022,"1,000,000",(Blank),(Blank),(Blank),(Blank),"1,000,000"
Myanmar,SII - Covishield,Jan 2021,(Blank),"1,500,000",(Blank),(Blank),(Blank),"1,500,000"
Myanmar,SII - Covishield,Feb 2021,"2,000,000",(Blank),(Blank),(Blank),(Blank),"2,000,000"
Myanmar,SII - Covishield,Oct 2021,(Blank),"1,000,000",(Blank),(Blank),(Blank),"1,000,000"
Myanmar,SII - Covishield,Dec 2021,"13,400,000",(Blank),(Blank),(Blank),(Blank),"13,400,000"
Myanmar,Sinopharm (Beijing) - BBIBP-CorV,May 2021,(Blank),"500,000",(Blank),(Blank),(Blank),"500,000"
Myanmar,Sinopharm (Beijing) - BBIBP-CorV,Jul 2021,(Blank),"736,000",(Blank),(Blank),(Blank),"736,000"
Myanmar,Sinopharm (Beijing) - BBIBP-CorV,Aug 2021,"2,000,000",(Blank),(Blank),(Blank),(Blank),"2,000,000"
Myanmar,Sinopharm (Beijing) - BBIBP-CorV,Sep 2021,"8,000,000","1,000,000",(Blank),(Blank),(Blank),"9,000,000"
Myanmar,Sinopharm (Beijing) - BBIBP-CorV,Oct 2021,"8,000,000",(Blank),(Blank),(Blank),(Blank),"8,000,000"
Myanmar,Sinopharm (Beijing) - BBIBP-CorV,May 2022,(Blank),"10,000,000",(Blank),(Blank),(Blank),"10,000,000"
Myanmar,Sinovac - CoronaVac,Aug 2021,"1,000,000",(Blank),(Blank),(Blank),(Blank),"1,000,000"
Myanmar,Sinovac - CoronaVac,Oct 2021,(Blank),"2,000,000",(Blank),(Blank),(Blank),"2,000,000"
Myanmar,Sinovac - CoronaVac,Nov 2021,"1,000,000","4,000,000",(Blank),(Blank),(Blank),"5,000,000"
Myanmar,Sinovac - CoronaVac,Dec 2021,(Blank),"1,000,000",(Blank),(Blank),(Blank),"1,000,000"
Myanmar,Sinovac - CoronaVac,Mar 2022,(Blank),(Blank),"2,242,800",(Blank),(Blank),"2,242,800"
Myanmar,Unknown,Feb 2022,(Blank),(Blank),(Blank),(Blank),"121,431","121,431"
Myanmar,Unknown,Mar 2022,(Blank),(Blank),(Blank),(Blank),"2,547,904","2,547,904"
Myanmar,Unknown,Apr 2022,(Blank),(Blank),(Blank),(Blank),"6,874,987","6,874,987"
Nauru,AstraZeneca - Vaxzevria,Mar 2021,(Blank),(Blank),"7,200",(Blank),(Blank),"7,200"
Nauru,Pfizer BioNTech - Comirnaty,Feb 2022,(Blank),"5,850",(Blank),(Blank),(Blank),"5,850"
Nauru,Pfizer BioNTech - Comirnaty,Sep 2022,(Blank),(Blank),"12,870",(Blank),(Blank),"12,870"
Nauru,SII - Covishield,Apr 2021,(Blank),"10,000",(Blank),(Blank),(Blank),"10,000"
Nauru,SII - Covishield,Aug 2022,(Blank),"7,000",(Blank),(Blank),(Blank),"7,000"
Nauru,Unknown,Apr 2022,(Blank),(Blank),(Blank),(Blank),"2,224","2,224"
Nauru,Unknown,Jul 2022,(Blank),(Blank),(Blank),(Blank),"1,132","1,132"
New Zealand,AstraZeneca - Vaxzevria,Nov 2021,"100,000",(Blank),(Blank),(Blank),(Blank),"100,000"
New Zealand,Novavax - Nuvaxovid,Apr 2022,"252,000",(Blank),(Blank),(Blank),(Blank),"252,000"
New Zealand,Pfizer BioNTech - Comirnaty,Jun 2021,(Blank),(Blank),"100,620",(Blank),(Blank),"100,620"
New Zealand,Pfizer BioNTech - Comirnaty,Jul 2021,"520,000",(Blank),(Blank),(Blank),(Blank),"520,000"
New Zealand,Unknown,Feb 2021,(Blank),(Blank),(Blank),(Blank),"7,384","7,384"
New Zealand,Unknown,Mar 2021,(Blank),(Blank),(Blank),(Blank),"73,734","73,734"
New Zealand,Unknown,Apr 2021,(Blank),(Blank),(Blank),(Blank),"222,380","222,380"
New Zealand,Unknown,May 2021,(Blank),(Blank),(Blank),(Blank),"413,794","413,794"
New Zealand,Unknown,Jun 2021,(Blank),(Blank),(Blank),(Blank),"475,599","475,599"
New Zealand,Unknown,Jul 2021,(Blank),(Blank),(Blank),(Blank),"304,003","304,003"
New Zealand,Unknown,Aug 2021,(Blank),(Blank),(Blank),(Blank),"1,750,339","1,750,339"
New Zealand,Unknown,Sep 2021,(Blank),(Blank),(Blank),(Blank),"1,883,019","1,883,019"
New Zealand,Unknown,Oct 2021,(Blank),(Blank),(Blank),(Blank),"1,811,106","1,811,106"
New Zealand,Unknown,Nov 2021,(Blank),(Blank),(Blank),(Blank),"679,560","679,560"
New Zealand,Unknown,Dec 2021,(Blank),(Blank),(Blank),(Blank),"662,406","662,406"
New Zealand,Unknown,Jan 2022,(Blank),(Blank),(Blank),(Blank),"1,403,156","1,403,156"
New Zealand,Unknown,Feb 2022,(Blank),(Blank),(Blank),(Blank),"1,285,646","1,285,646"
New Zealand,Unknown,Mar 2022,(Blank),(Blank),(Blank),(Blank),"364,497","364,497"
New Zealand,Unknown,Jul 2022,(Blank),(Blank),(Blank),(Blank),"317,384","317,384"
New Zealand,Unknown,Aug 2022,(Blank),(Blank),(Blank),(Blank),"234,154","234,154"
New Zealand,Unknown,Sep 2022,(Blank),(Blank),(Blank),(Blank),"91,091","91,091"
Niue,Unknown,Jun 2021,(Blank),(Blank),(Blank),(Blank),768,768
Niue,Unknown,Jul 2021,(Blank),(Blank),(Blank),(Blank),570,570
Niue,Unknown,Aug 2021,(Blank),(Blank),(Blank),(Blank),"1,250","1,250"
Niue,Unknown,Nov 2021,(Blank),(Blank),(Blank),(Blank),304,304
Niue,Unknown,Mar 2022,(Blank),(Blank),(Blank),(Blank),"1,686","1,686"
Niue,Unknown,Aug 2022,(Blank),(Blank),(Blank),(Blank),21,21
Palau,Janssen - Ad26.COV 2.S,Mar 2021,(Blank),200,(Blank),(Blank),(Blank),200
Palau,Moderna - Spikevax,Jan 2021,(Blank),"6,000",(Blank),(Blank),(Blank),"6,000"
Papua New Guinea,AstraZeneca - Vaxzevria,Mar 2021,(Blank),"8,480",(Blank),(Blank),(Blank),"8,480"
Papua New Guinea,AstraZeneca - Vaxzevria,May 2021,(Blank),"10,000",(Blank),(Blank),(Blank),"10,000"
Papua New Guinea,AstraZeneca - Vaxzevria,Jun 2021,(Blank),(Blank),"116,400",(Blank),(Blank),"116,400"
Papua New Guinea,Janssen - Ad26.COV 2.S,Aug 2021,(Blank),(Blank),"302,400",(Blank),(Blank),"302,400"
Papua New Guinea,Janssen - Ad26.COV 2.S,Dec 2021,(Blank),(Blank),"302,400",(Blank),(Blank),"302,400"
Papua New Guinea,Janssen - Ad26.COV 2.S,Mar 2022,(Blank),(Blank),"216,000",(Blank),(Blank),"216,000"
Papua New Guinea,SII - Covishield,Apr 2021,(Blank),(Blank),"132,000",(Blank),(Blank),"132,000"
Papua New Guinea,Sinopharm (Beijing) - BBIBP-CorV,Jun 2021,(Blank),"200,000",(Blank),(Blank),(Blank),"200,000"
Philippines,AstraZeneca - Vaxzevria,Mar 2021,(Blank),(Blank),"525,600",(Blank),(Blank),"525,600"
Philippines,AstraZeneca - Vaxzevria,May 2021,(Blank),(Blank),"2,030,400",(Blank),(Blank),"2,030,400"
Philippines,AstraZeneca - Vaxzevria,Jul 2021,(Blank),"2,274,900","2,028,000",(Blank),(Blank),"4,302,900"
Philippines,AstraZeneca - Vaxzevria,Aug 2021,(Blank),"1,573,340",(Blank),(Blank),(Blank),"1,573,340"
Philippines,AstraZeneca - Vaxzevria,Sep 2021,(Blank),"1,163,200",(Blank),(Blank),(Blank),"1,163,200"
Philippines,AstraZeneca - Vaxzevria,Oct 2021,(Blank),"3,323,300","2,391,000",(Blank),(Blank),"5,714,300"
Philippines,AstraZeneca - Vaxzevria,Nov 2021,(Blank),"1,247,100","6,019,100",(Blank),(Blank),"7,266,200"
Philippines,AstraZeneca - Vaxzevria,Dec 2021,(Blank),"11,064,330","3,329,900",(Blank),(Blank),"14,394,230"
Philippines,AstraZeneca - Vaxzevria,Jan 2022,(Blank),"1,877,600",(Blank),(Blank),(Blank),"1,877,600"
Philippines,Gamaleya - Sputnik Light,Sep 2021,"190,000",(Blank),(Blank),(Blank),(Blank),"190,000"
Philippines,Gamaleya - Sputnik Light,Nov 2021,(Blank),"5,000",(Blank),(Blank),(Blank),"5,000"
Philippines,Gamaleya - Sputnik V,May 2021,"80,000",(Blank),(Blank),(Blank),(Blank),"80,000"
Philippines,Gamaleya - Sputnik V,Jun 2021,"100,000",(Blank),(Blank),(Blank),(Blank),"100,000"
Philippines,Gamaleya - Sputnik V,Jul 2021,"170,000",(Blank),(Blank),(Blank),(Blank),"170,000"
Philippines,Gamaleya - Sputnik V,Aug 2021,"30,000",(Blank),(Blank),(Blank),(Blank),"30,000"
Philippines,Gamaleya - Sputnik V,Sep 2021,"190,000",(Blank),(Blank),(Blank),(Blank),"190,000"
Philippines,Gamaleya - Sputnik V,Oct 2021,"1,120,000",(Blank),(Blank),(Blank),(Blank),"1,120,000"
Philippines,Gamaleya - Sputnik V,Nov 2021,"8,310,000",(Blank),(Blank),(Blank),(Blank),"8,310,000"
Philippines,Janssen - Ad26.COV 2.S,Jul 2021,(Blank),(Blank),"3,240,850",(Blank),(Blank),"3,240,850"
Philippines,Janssen - Ad26.COV 2.S,Dec 2021,(Blank),(Blank),"9,316,800",(Blank),(Blank),"9,316,800"
Philippines,Janssen - Ad26.COV 2.S,Jan 2022,(Blank),(Blank),"168,000",(Blank),(Blank),"168,000"
Philippines,Moderna - Spikevax,Jun 2021,"249,600",(Blank),(Blank),(Blank),(Blank),"249,600"
Philippines,Moderna - Spikevax,Jul 2021,"250,800",(Blank),(Blank),(Blank),(Blank),"250,800"
Philippines,Moderna - Spikevax,Aug 2021,"795,600",(Blank),"3,000,060",(Blank),(Blank),"3,795,660"
Philippines,Moderna - Spikevax,Sep 2021,"2,194,100",(Blank),(Blank),(Blank),(Blank),"2,194,100"
Philippines,Moderna - Spikevax,Oct 2021,"3,495,440",(Blank),(Blank),(Blank),(Blank),"3,495,440"
Philippines,Moderna - Spikevax,Nov 2021,"4,621,160",(Blank),(Blank),(Blank),(Blank),"4,621,160"
Philippines,Moderna - Spikevax,Dec 2021,"8,391,900",(Blank),"10,886,400",(Blank),(Blank),"19,278,300"
Philippines,Moderna - Spikevax,Jan 2022,"150,540",(Blank),(Blank),(Blank),(Blank),"150,540"
Philippines,Pfizer BioNTech - Comirnaty,May 2021,(Blank),(Blank),"193,050",(Blank),(Blank),"193,050"
Philippines,Pfizer BioNTech - Comirnaty,Jun 2021,(Blank),(Blank),"2,279,160",(Blank),(Blank),"2,279,160"
Philippines,Pfizer BioNTech - Comirnaty,Jul 2021,"938,340",(Blank),(Blank),(Blank),(Blank),"938,340"
Philippines,Pfizer BioNTech - Comirnaty,Aug 2021,"1,540,890",(Blank),(Blank),(Blank),(Blank),"1,540,890"
Philippines,Pfizer BioNTech - Comirnaty,Sep 2021,"4,546,620",(Blank),"2,770,560",(Blank),(Blank),"7,317,180"
Philippines,Pfizer BioNTech - Comirnaty,Oct 2021,"10,904,400",(Blank),"9,516,780",(Blank),(Blank),"20,421,180"
Philippines,Pfizer BioNTech - Comirnaty,Nov 2021,"5,906,160",(Blank),"301,860",(Blank),(Blank),"6,208,020"
Philippines,Pfizer BioNTech - Comirnaty,Dec 2021,"14,191,680",(Blank),"5,022,810",(Blank),(Blank),"19,214,490"
Philippines,Pfizer BioNTech - Comirnaty,Jan 2022,"1,023,750",(Blank),"2,703,870",(Blank),(Blank),"3,727,620"
Philippines,Pfizer BioNTech - Comirnaty,Feb 2022,"3,705,390","1,732,080","4,206,150",(Blank),(Blank),"9,643,620"
Philippines,Pfizer BioNTech - Comirnaty,Mar 2022,"11,159,440",(Blank),"3,999,060",(Blank),(Blank),"15,158,500"
Philippines,Pfizer BioNTech - Comirnaty,Apr 2022,"1,625,360",(Blank),(Blank),(Blank),(Blank),"1,625,360"
Philippines,Pfizer BioNTech - Comirnaty,Jun 2022,"2,400",(Blank),"299,520",(Blank),(Blank),"301,920"
Philippines,Sinopharm (Beijing) - BBIBP-CorV,Aug 2021,(Blank),"1,100,000",(Blank),(Blank),(Blank),"1,100,000"
Philippines,Sinovac - CoronaVac,Feb 2021,(Blank),"600,000",(Blank),(Blank),(Blank),"600,000"
Philippines,Sinovac - CoronaVac,Mar 2021,"1,000,000","400,000",(Blank),(Blank),(Blank),"1,400,000"
Philippines,Sinovac - CoronaVac,Apr 2021,"1,525,000",(Blank),(Blank),(Blank),(Blank),"1,525,000"
Philippines,Sinovac - CoronaVac,May 2021,"2,000,000",(Blank),(Blank),(Blank),(Blank),"2,000,000"
Philippines,Sinovac - CoronaVac,Jun 2021,"6,500,000",(Blank),(Blank),(Blank),(Blank),"6,500,000"
Philippines,Sinovac - CoronaVac,Jul 2021,"7,500,000",(Blank),(Blank),(Blank),(Blank),"7,500,000"
Philippines,Sinovac - CoronaVac,Aug 2021,"10,000,000",(Blank),(Blank),(Blank),(Blank),"10,000,000"
Philippines,Sinovac - CoronaVac,Sep 2021,"9,500,000",(Blank),(Blank),(Blank),(Blank),"9,500,000"
Philippines,Sinovac - CoronaVac,Oct 2021,"4,500,000","1,000,000",(Blank),(Blank),(Blank),"5,500,000"
Philippines,Sinovac - CoronaVac,Nov 2021,"9,530,400",(Blank),(Blank),(Blank),(Blank),"9,530,400"
Philippines,Sinovac - CoronaVac,Dec 2021,(Blank),"2,000,000",(Blank),(Blank),(Blank),"2,000,000"
Philippines,Sinovac - CoronaVac,Apr 2022,(Blank),"75,000",(Blank),(Blank),(Blank),"75,000"
Republic of Korea,AstraZeneca - Vaxzevria,Feb 2021,"1,574,000",(Blank),(Blank),(Blank),(Blank),"1,574,000"
Republic of Korea,AstraZeneca - Vaxzevria,Apr 2021,(Blank),(Blank),"432,000",(Blank),(Blank),"432,000"
Republic of Korea,AstraZeneca - Vaxzevria,May 2021,"7,242,000",(Blank),"835,200",(Blank),(Blank),"8,077,200"
Republic of Korea,AstraZeneca - Vaxzevria,Jul 2021,"8,950,000",(Blank),(Blank),(Blank),(Blank),"8,950,000"
Republic of Korea,AstraZeneca - Vaxzevria,Aug 2021,"2,239,000",(Blank),"835,200",(Blank),(Blank),"3,074,200"
Republic of Korea,Janssen - Ad26.COV 2.S,May 2021,(Blank),"13,000",(Blank),(Blank),(Blank),"13,000"
Republic of Korea,Janssen - Ad26.COV 2.S,Jun 2021,"101,000","1,000,000",(Blank),(Blank),(Blank),"1,101,000"
Republic of Korea,Janssen - Ad26.COV 2.S,Aug 2021,(Blank),"400,000",(Blank),(Blank),(Blank),"400,000"
Republic of Korea,Janssen - Ad26.COV 2.S,Oct 2021,"1,406,000",(Blank),(Blank),(Blank),(Blank),"1,406,000"
Republic of Korea,Janssen - Ad26.COV 2.S,Apr 2022,"492,000",(Blank),(Blank),(Blank),(Blank),"492,000"
Republic of Korea,Moderna - Spikevax,Jun 2021,"55,000",(Blank),(Blank),(Blank),(Blank),"55,000"
Republic of Korea,Moderna - Spikevax,Jul 2021,"1,096,000",(Blank),(Blank),(Blank),(Blank),"1,096,000"
Republic of Korea,Moderna - Spikevax,Aug 2021,"2,321,000",(Blank),(Blank),(Blank),(Blank),"2,321,000"
Republic of Korea,Moderna - Spikevax,Sep 2021,"8,879,000",(Blank),(Blank),(Blank),(Blank),"8,879,000"
Republic of Korea,Moderna - Spikevax,Oct 2021,"5,075,000",(Blank),(Blank),(Blank),(Blank),"5,075,000"
Republic of Korea,Moderna - Spikevax,Dec 2021,"8,581,000",(Blank),(Blank),(Blank),(Blank),"8,581,000"
Republic of Korea,Moderna - Spikevax,Jan 2022,"1,521,000",(Blank),(Blank),(Blank),(Blank),"1,521,000"
Republic of Korea,Moderna - Spikevax,Feb 2022,"2,477,000",(Blank),(Blank),(Blank),(Blank),"2,477,000"
Republic of Korea,Moderna - Spikevax,May 2022,"3,319,000",(Blank),(Blank),(Blank),(Blank),"3,319,000"
Republic of Korea,Moderna - Spikevax,Jun 2022,"1,167,000",(Blank),(Blank),(Blank),(Blank),"1,167,000"
Republic of Korea,Novavax - Nuvaxovid,Feb 2022,"2,030,000",(Blank),(Blank),(Blank),(Blank),"2,030,000"
Republic of Korea,Pfizer BioNTech - Comirnaty,Feb 2021,(Blank),(Blank),"117,000",(Blank),(Blank),"117,000"
Republic of Korea,Pfizer BioNTech - Comirnaty,Mar 2021,"501,000",(Blank),(Blank),(Blank),(Blank),"501,000"
Republic of Korea,Pfizer BioNTech - Comirnaty,Apr 2021,"1,461,000",(Blank),(Blank),(Blank),(Blank),"1,461,000"
Republic of Korea,Pfizer BioNTech - Comirnaty,May 2021,"1,789,000",(Blank),"297,180",(Blank),(Blank),"2,086,180"
Republic of Korea,Pfizer BioNTech - Comirnaty,Jun 2021,"2,598,000",(Blank),(Blank),(Blank),(Blank),"2,598,000"
Republic of Korea,Pfizer BioNTech - Comirnaty,Jul 2021,"6,621,000",(Blank),(Blank),(Blank),(Blank),"6,621,000"
Republic of Korea,Pfizer BioNTech - Comirnaty,Aug 2021,"7,328,000",(Blank),(Blank),(Blank),(Blank),"7,328,000"
Republic of Korea,Pfizer BioNTech - Comirnaty,Sep 2021,"14,879,000",(Blank),(Blank),(Blank),(Blank),"14,879,000"
Republic of Korea,Pfizer BioNTech - Comirnaty,Oct 2021,"8,864,000",(Blank),(Blank),(Blank),(Blank),"8,864,000"
